分类,故障模式,故障场景,故障注入手段,优先级,自动化状态,自动化用例路径,SMTX OS 5.1.0 测试,SMTX OS 5.0.6 测试,SMTX OS 5.1.1 测试,SMTX OS 6.0.0 测试
CPU,整体负载过高,ZBS Metad Leader 所在的主节点的 CPU 利用率超过 95%,stress-ng,P0,Automated,testcases.fault.node.os.fault_node_cpu_stressor,,,,
CPU,,一个 ZBS Metad Follower 所在的主节点的 CPU 利用率超过 95%,,P1,Automated,testcases.fault.node.os.fault_node_cpu_stressor,,,,
CPU,,Zookeeper Leader 所在的节点的 CPU 利用率超过 95%,,P0,Automated,testcases.fault.node.os.fault_node_cpu_stressor,,,,
CPU,,一个 Zookeeper Follower 所在的节点的 CPU 利用率超过 95%,,P1,Automated,testcases.fault.node.os.fault_node_cpu_stressor,,,,
CPU,,ZBS Taskd Leader 所在的节点的 CPU 利用率超过 95%,,P1,Automated,testcases.fault.node.os.fault_node_cpu_stressor,,,,
CPU,,一个 ZBS Taskd Follower 所在的节点的 CPU 利用率超过 95%,,P2,Automated,testcases.fault.node.os.fault_node_cpu_stressor,,,,
CPU,,ZBS NTPd Leader 所在的节点的 CPU 利用率超过 95%,,P1,Automated,testcases.fault.node.os.fault_node_cpu_stressor,,,,
CPU,,一个 ZBS NTPd Follower 所在的节点的 CPU 利用率超过 95%,,P2,Automated,testcases.fault.node.os.fault_node_cpu_stressor,,,,
CPU,,Primary MongoDB 所在的节点的 CPU 利用率超过 95%,,P0,Automated,testcases.fault.node.os.fault_node_cpu_stressor,,,,
CPU,,一个 Secondary MongoDB 所在的节点的 CPU 利用率超过 95%,,P1,Automated,testcases.fault.node.os.fault_node_cpu_stressor,,,,
CPU,,运行 Prometheus 服务的节点的 CPU 利用率超过 95%,,P1,Automated,testcases.fault.node.os.fault_node_cpu_stressor,,,,
CPU,,Siren Leader 所在的节点的 CPU 利用率超过 95%,,P1,Automated,testcases.fault.node.os.fault_node_cpu_stressor,,,,
CPU,,NTPm Leader 所在的节点的 CPU 利用率超过 95%,,P1,Automated,testcases.fault.node.os.fault_node_cpu_stressor,,,,
CPU,,一个 NTPm Follower 所在的节点的 CPU 利用率超过 95%,,P2,Automated,testcases.fault.node.os.fault_node_cpu_stressor,,,,
CPU,,集群内 NTP Server 所在的节点的 CPU 利用率超过 95%,,P1,Automated,testcases.fault.node.os.fault_node_cpu_stressor,,,,
CPU,,一个非集群内 NTP Server 所在的节点的 CPU 利用率超过 95%,,P2,Automated,testcases.fault.node.os.fault_node_cpu_stressor,,,,
CPU,,一个存储节点的 CPU 利用率超过 95%,,P2,Automated,testcases.fault.node.os.fault_node_cpu_stressor,,,,
CPU,,双活集群的仲裁节点的 CPU 利用率超过 95%,,P3,Automated,testcases.fault.node.os.fault_node_cpu_stressor,,,,
DRAM,温度过高,ZBS Metad Leader 所在的主节点的 DRAM 温度过高,,P2,Pending,,,,,
DRAM,,一个 ZBS Metad Follower 所在的主节点的 DRAM 温度过高,,P2,Pending,,,,,
DRAM,,Zookeeper Leader 所在的节点的 DRAM 温度过高,,P2,Pending,,,,,
DRAM,,一个 Zookeeper Follower 所在的节点的 DRAM 温度过高,,P2,Pending,,,,,
DRAM,,ZBS Taskd Leader 所在的节点的 DRAM 温度过高,,P2,Pending,,,,,
DRAM,,一个 ZBS Taskd Follower 所在的节点的 DRAM 温度过高,,P2,Pending,,,,,
DRAM,,ZBS NTPd Leader 所在的节点的 DRAM 温度过高,,P2,Pending,,,,,
DRAM,,一个 ZBS NTPd Follower 所在的节点的 DRAM 温度过高,,P2,Pending,,,,,
DRAM,,Primary MongoDB 所在的节点的 DRAM 温度过高,,P2,Pending,,,,,
DRAM,,一个 Secondary MongoDB 所在的节点的 DRAM 温度过高,,P2,Pending,,,,,
DRAM,,运行 Prometheus 服务的节点的 DRAM 温度过高,,P2,Pending,,,,,
DRAM,,Siren Leader 所在的节点的 DRAM 温度过高,,P2,Pending,,,,,
DRAM,,NTPm Leader 所在的节点的 DRAM 温度过高,,P2,Pending,,,,,
DRAM,,一个 NTPm Follower 所在的节点的 DRAM 温度过高,,P2,Pending,,,,,
DRAM,,集群内 NTP Server 所在的节点的 DRAM 温度过高,,P2,Pending,,,,,
DRAM,,一个非集群内 NTP Server 所在的节点的 DRAM 温度过高,,P2,Pending,,,,,
DRAM,,一个存储节点的 DRAM 温度过高,,P2,Pending,,,,,
DRAM,,（物理机部署）双活集群的仲裁节点的 DRAM 温度过高,,P3,Pending,,,,,
DRAM,温度读取失败,ZBS Metad Leader 所在的主节点发生 DRAM 温度读取失败,,P3,Pending,,,,,
DRAM,,一个 ZBS Metad Follower 所在的主节点发生 DRAM 温度读取失败,,P3,Pending,,,,,
DRAM,,Zookeeper Leader 所在的节点发生 DRAM 温度读取失败,,P3,Pending,,,,,
DRAM,,一个 Zookeeper Follower 所在的节点发生 DRAM 温度读取失败,,P3,Pending,,,,,
DRAM,,ZBS Taskd Leader 所在的节点发生 DRAM 温度读取失败,,P3,Pending,,,,,
DRAM,,一个 ZBS Taskd Follower 所在的节点发生 DRAM 温度读取失败,,P3,Pending,,,,,
DRAM,,ZBS NTPd Leader 所在的节点发生 DRAM 温度读取失败,,P3,Pending,,,,,
DRAM,,一个 ZBS NTPd Follower 所在的节点发生 DRAM 温度读取失败,,P3,Pending,,,,,
DRAM,,Primary MongoDB 所在的节点发生 DRAM 温度读取失败,,P3,Pending,,,,,
DRAM,,一个 Secondary MongoDB 所在的节点发生 DRAM 温度读取失败,,P3,Pending,,,,,
DRAM,,运行 Prometheus 服务的节点发生 DRAM 温度读取失败,,P3,Pending,,,,,
DRAM,,Siren Leader 所在的节点发生 DRAM 温度读取失败,,P3,Pending,,,,,
DRAM,,NTPm Leader 所在的节点发生 DRAM 温度读取失败,,P3,Pending,,,,,
DRAM,,一个 NTPm Follower 所在的节点发生 DRAM 温度读取失败,,P3,Pending,,,,,
DRAM,,集群内 NTP Server 所在的节点发生 DRAM 温度读取失败,,P3,Pending,,,,,
DRAM,,一个非集群内 NTP Server 所在的节点发生 DRAM 温度读取失败,,P3,Pending,,,,,
DRAM,,一个存储节点发生 DRAM 温度读取失败,,P3,Pending,,,,,
DRAM,,（物理机部署）双活集群的仲裁节点发生 DRAM 温度读取失败,,P3,Pending,,,,,
DRAM,降频,ZBS Metad Leader 所在的主节点发生 DRAM 异常降频,,P2,Pending,,,,,
DRAM,,一个 ZBS Metad Follower 所在的主节点发生 DRAM 异常降频,,P2,Pending,,,,,
DRAM,,Zookeeper Leader 所在的节点发生 DRAM 异常降频,,P2,Pending,,,,,
DRAM,,一个 Zookeeper Follower 所在的节点发生 DRAM 异常降频,,P2,Pending,,,,,
DRAM,,ZBS Taskd Leader 所在的节点发生 DRAM 异常降频,,P2,Pending,,,,,
DRAM,,一个 ZBS Taskd Follower 所在的节点发生 DRAM 异常降频,,P2,Pending,,,,,
DRAM,,ZBS NTPd Leader 所在的节点发生 DRAM 异常降频,,P2,Pending,,,,,
DRAM,,一个 ZBS NTPd Follower 所在的节点发生 DRAM 异常降频,,P2,Pending,,,,,
DRAM,,Primary MongoDB 所在的节点发生 DRAM 异常降频,,P2,Pending,,,,,
DRAM,,一个 Secondary MongoDB 所在的节点发生 DRAM 异常降频,,P2,Pending,,,,,
DRAM,,运行 Prometheus 服务的节点发生 DRAM 异常降频,,P2,Pending,,,,,
DRAM,,Siren Leader 所在的节点发生 DRAM 异常降频,,P2,Pending,,,,,
DRAM,,NTPm Leader 所在的节点发生 DRAM 异常降频,,P2,Pending,,,,,
DRAM,,一个 NTPm Follower 所在的节点发生 DRAM 异常降频,,P2,Pending,,,,,
DRAM,,集群内 NTP Server 所在的节点发生 DRAM 异常降频,,P2,Pending,,,,,
DRAM,,一个非集群内 NTP Server 所在的节点发生 DRAM 异常降频,,P2,Pending,,,,,
DRAM,,一个存储节点发生 DRAM 异常降频,,P2,Pending,,,,,
DRAM,,（物理机部署）双活集群的仲裁节点发生 DRAM 异常降频,,P3,Pending,,,,,
DRAM,电压过高,ZBS Metad Leader 所在的主节点的 DRAM 电压过高,,P2,Pending,,,,,
DRAM,,一个 ZBS Metad Follower 所在的主节点的 DRAM 电压过高,,P2,Pending,,,,,
DRAM,,Zookeeper Leader 所在的节点的 DRAM 电压过高,,P2,Pending,,,,,
DRAM,,一个 Zookeeper Follower 所在的节点的 DRAM 电压过高,,P2,Pending,,,,,
DRAM,,ZBS Taskd Leader 所在的节点的 DRAM 电压过高,,P2,Pending,,,,,
DRAM,,一个 ZBS Taskd Follower 所在的节点的 DRAM 电压过高,,P2,Pending,,,,,
DRAM,,ZBS NTPd Leader 所在的节点的 DRAM 电压过高,,P2,Pending,,,,,
DRAM,,一个 ZBS NTPd Follower 所在的节点的 DRAM 电压过高,,P2,Pending,,,,,
DRAM,,Primary MongoDB 所在的节点的 DRAM 电压过高,,P2,Pending,,,,,
DRAM,,一个 Secondary MongoDB 所在的节点的 DRAM 电压过高,,P2,Pending,,,,,
DRAM,,运行 Prometheus 服务的节点的 DRAM 电压过高,,P2,Pending,,,,,
DRAM,,Siren Leader 所在的节点的 DRAM 电压过高,,P2,Pending,,,,,
DRAM,,NTPm Leader 所在的节点的 DRAM 电压过高,,P2,Pending,,,,,
DRAM,,一个 NTPm Follower 所在的节点的 DRAM 电压过高,,P2,Pending,,,,,
DRAM,,集群内 NTP Server 所在的节点的 DRAM 电压过高,,P2,Pending,,,,,
DRAM,,一个非集群内 NTP Server 所在的节点的 DRAM 电压过高,,P2,Pending,,,,,
DRAM,,一个存储节点的 DRAM 电压过高,,P2,Pending,,,,,
DRAM,,（物理机部署）双活集群的仲裁节点的 DRAM 电压过高,,P3,Pending,,,,,
DRAM,电压过低,ZBS Metad Leader 所在的主节点的 DRAM 电压过低,,P2,Pending,,,,,
DRAM,,一个 ZBS Metad Follower 所在的主节点的 DRAM 电压过低,,P2,Pending,,,,,
DRAM,,Zookeeper Leader 所在的节点的 DRAM 电压过低,,P2,Pending,,,,,
DRAM,,一个 Zookeeper Follower 所在的节点的 DRAM 电压过低,,P2,Pending,,,,,
DRAM,,ZBS Taskd Leader 所在的节点的 DRAM 电压过低,,P2,Pending,,,,,
DRAM,,一个 ZBS Taskd Follower 所在的节点的 DRAM 电压过低,,P2,Pending,,,,,
DRAM,,ZBS NTPd Leader 所在的节点的 DRAM 电压过低,,P2,Pending,,,,,
DRAM,,一个 ZBS NTPd Follower 所在的节点的 DRAM 电压过低,,P2,Pending,,,,,
DRAM,,Primary MongoDB 所在的节点的 DRAM 电压过低,,P2,Pending,,,,,
DRAM,,一个 Secondary MongoDB 所在的节点的 DRAM 电压过低,,P2,Pending,,,,,
DRAM,,运行 Prometheus 服务的节点的 DRAM 电压过低,,P2,Pending,,,,,
DRAM,,Siren Leader 所在的节点的 DRAM 电压过低,,P2,Pending,,,,,
DRAM,,NTPm Leader 所在的节点的 DRAM 电压过低,,P2,Pending,,,,,
DRAM,,一个 NTPm Follower 所在的节点的 DRAM 电压过低,,P2,Pending,,,,,
DRAM,,集群内 NTP Server 所在的节点的 DRAM 电压过低,,P2,Pending,,,,,
DRAM,,一个非集群内 NTP Server 所在的节点的 DRAM 电压过低,,P2,Pending,,,,,
DRAM,,一个存储节点的 DRAM 电压过低,,P2,Pending,,,,,
DRAM,,（物理机部署）双活集群的仲裁节点的 DRAM 电压过低,,P3,Pending,,,,,
DRAM,电压读取失败,ZBS Metad Leader 所在的主节点的 DRAM 的电压读取失败,,P3,Pending,,,,,
DRAM,,一个 ZBS Metad Follower 所在的主节点的 DRAM 的电压读取失败,,P3,Pending,,,,,
DRAM,,Zookeeper Leader 所在的节点的 DRAM 的电压读取失败,,P3,Pending,,,,,
DRAM,,一个 Zookeeper Follower 所在的节点的 DRAM 的电压读取失败,,P3,Pending,,,,,
DRAM,,ZBS Taskd Leader 所在的节点的 DRAM 的电压读取失败,,P3,Pending,,,,,
DRAM,,一个 ZBS Taskd Follower 所在的节点的 DRAM 的电压读取失败,,P3,Pending,,,,,
DRAM,,ZBS NTPd Leader 所在的节点的 DRAM 的电压读取失败,,P3,Pending,,,,,
DRAM,,一个 ZBS NTPd Follower 所在的节点的 DRAM 的电压读取失败,,P3,Pending,,,,,
DRAM,,Primary MongoDB 所在的节点的 DRAM 的电压读取失败,,P3,Pending,,,,,
DRAM,,一个 Secondary MongoDB 所在的节点的 DRAM 的电压读取失败,,P3,Pending,,,,,
DRAM,,运行 Prometheus 服务的节点的 DRAM 的电压读取失败,,P3,Pending,,,,,
DRAM,,Siren Leader 所在的节点的 DRAM 的电压读取失败,,P3,Pending,,,,,
DRAM,,NTPm Leader 所在的节点的 DRAM 的电压读取失败,,P3,Pending,,,,,
DRAM,,一个 NTPm Follower 所在的节点的 DRAM 的电压读取失败,,P3,Pending,,,,,
DRAM,,集群内 NTP Server 所在的节点的 DRAM 的电压读取失败,,P3,Pending,,,,,
DRAM,,一个非集群内 NTP Server 所在的节点的 DRAM 的电压读取失败,,P3,Pending,,,,,
DRAM,,一个存储节点的 DRAM 的电压读取失败,,P3,Pending,,,,,
DRAM,,（物理机部署）双活集群的仲裁节点的 DRAM 的电压读取失败,,P3,Pending,,,,,
DRAM,利用率过高（随机持续时间）,ZBS Metad Leader 所在的主节点的 DRAM 利用率超过 95%,stress-ng,P0,Automated,testcases.fault.node.os.fault_node_memory_stressor,,,,Y
DRAM,,一个 ZBS Metad Follower 所在的主节点的 DRAM 利用率超过 95%,,P1,Automated,testcases.fault.node.os.fault_node_memory_stressor,,,,
DRAM,,Zookeeper Leader 所在的节点的 DRAM 利用率超过 95%,,P0,Automated,testcases.fault.node.os.fault_node_memory_stressor,,,,
DRAM,,一个 Zookeeper Follower 所在的节点的 DRAM 利用率超过 95%,,P1,Automated,testcases.fault.node.os.fault_node_memory_stressor,,,,
DRAM,,ZBS Taskd Leader 所在的节点的 DRAM 利用率超过 95%,,P1,Automated,testcases.fault.node.os.fault_node_memory_stressor,,,,
DRAM,,一个 ZBS Taskd Follower 所在的节点的 DRAM 利用率超过 95%,,P2,Automated,testcases.fault.node.os.fault_node_memory_stressor,,,,
DRAM,,ZBS NTPd Leader 所在的节点的 DRAM 利用率超过 95%,,P1,Automated,testcases.fault.node.os.fault_node_memory_stressor,,,,
DRAM,,一个 ZBS NTPd Follower 所在的节点的 DRAM 利用率超过 95%,,P2,Automated,testcases.fault.node.os.fault_node_memory_stressor,,,,
DRAM,,Primary MongoDB 所在的节点的 DRAM 利用率超过 95%,,P0,Automated,testcases.fault.node.os.fault_node_memory_stressor,,,,
DRAM,,一个 Secondary MongoDB 所在的节点的 DRAM 利用率超过 95%,,P1,Automated,testcases.fault.node.os.fault_node_memory_stressor,,,,
DRAM,,运行 Prometheus 服务的节点的 DRAM 利用率超过 95%,,P1,Automated,testcases.fault.node.os.fault_node_memory_stressor,,,,
DRAM,,Siren Leader 所在的节点的 DRAM 利用率超过 95%,,P1,Automated,testcases.fault.node.os.fault_node_memory_stressor,,,,
DRAM,,NTPm Leader 所在的节点的 DRAM 利用率超过 95%,,P1,Automated,testcases.fault.node.os.fault_node_memory_stressor,,,,
DRAM,,一个 NTPm Follower 所在的节点的 DRAM 利用率超过 95%,,P2,Automated,testcases.fault.node.os.fault_node_memory_stressor,,,,
DRAM,,集群内 NTP Server 所在的节点的 DRAM 利用率超过 95%,,P1,Automated,testcases.fault.node.os.fault_node_memory_stressor,,,,
DRAM,,一个非集群内 NTP Server 所在的节点的 DRAM 利用率超过 95%,,P2,Automated,testcases.fault.node.os.fault_node_memory_stressor,,,,
DRAM,,一个存储节点的 DRAM 利用率超过 95%,,P2,Automated,testcases.fault.node.os.fault_node_memory_stressor,,,,
DRAM,,双活集群的仲裁节点的 DRAM 利用率超过 95%,,P3,Automated,testcases.fault.node.os.fault_node_memory_stressor,,,,
DRAM,驻留内存高水位（随机持续时间）,ZBS Metad Leader 所在的主节点的驻留内存处于高水位,,P0,Automation in Progress,,,,,
DRAM,,一个 ZBS Metad Follower 所在的主节点的驻留内存处于高水位,,P1,Automation in Progress,,,,,
DRAM,,Zookeeper Leader 所在的节点的驻留内存处于高水位,,P0,Automation in Progress,,,,,
DRAM,,一个 Zookeeper Follower 所在的节点的驻留内存处于高水位,,P1,Automation in Progress,,,,,
DRAM,,ZBS Taskd Leader 所在的节点的驻留内存处于高水位,,P1,Automation in Progress,,,,,
DRAM,,一个 ZBS Taskd Follower 所在的节点的驻留内存处于高水位,,P2,Automation in Progress,,,,,
DRAM,,ZBS NTPd Leader 所在的节点的驻留内存处于高水位,,P1,Automation in Progress,,,,,
DRAM,,一个 ZBS NTPd Follower 所在的节点的驻留内存处于高水位,,P2,Automation in Progress,,,,,
DRAM,,Primary MongoDB 所在的节点的驻留内存处于高水位,,P0,Automation in Progress,,,,,
DRAM,,一个 Secondary MongoDB 所在的节点的驻留内存处于高水位,,P1,Automation in Progress,,,,,
DRAM,,运行 Prometheus 服务的节点的驻留内存处于高水位,,P1,Automation in Progress,,,,,
DRAM,,Siren Leader 所在的节点的驻留内存处于高水位,,P1,Automation in Progress,,,,,
DRAM,,NTPm Leader 所在的节点的驻留内存处于高水位,,P1,Automation in Progress,,,,,
DRAM,,一个 NTPm Follower 所在的节点的驻留内存处于高水位,,P2,Automation in Progress,,,,,
DRAM,,集群内 NTP Server 所在的节点的驻留内存处于高水位,,P1,Automation in Progress,,,,,
DRAM,,一个非集群内 NTP Server 所在的节点的驻留内存处于高水位,,P2,Automation in Progress,,,,,
DRAM,,一个存储节点的驻留内存处于高水位,,P2,Automation in Progress,,,,,
DRAM,,双活集群的仲裁节点的驻留内存处于高水位,,P3,Automation in Progress,,,,,
DRAM,虚拟内存高水位（随机持续时间）,ZBS Metad Leader 所在的主节点的虚拟内存处于高水位,,P1,Pending,,,,,
DRAM,,一个 ZBS Metad Follower 所在的主节点的虚拟内存处于高水位,,P2,Pending,,,,,
DRAM,,Zookeeper Leader 所在的节点的虚拟内存处于高水位,,P1,Pending,,,,,
DRAM,,一个 Zookeeper Follower 所在的节点的虚拟内存处于高水位,,P2,Pending,,,,,
DRAM,,ZBS Taskd Leader 所在的节点的虚拟内存处于高水位,,P2,Pending,,,,,
DRAM,,一个 ZBS Taskd Follower 所在的节点的虚拟内存处于高水位,,P2,Pending,,,,,
DRAM,,ZBS NTPd Leader 所在的节点的虚拟内存处于高水位,,P2,Pending,,,,,
DRAM,,一个 ZBS NTPd Follower 所在的节点的虚拟内存处于高水位,,P2,Pending,,,,,
DRAM,,Primary MongoDB 所在的节点的虚拟内存处于高水位,,P1,Pending,,,,,
DRAM,,一个 Secondary MongoDB 所在的节点的虚拟内存处于高水位,,P2,Pending,,,,,
DRAM,,运行 Prometheus 服务的节点的虚拟内存处于高水位,,P2,Pending,,,,,
DRAM,,Siren Leader 所在的节点的虚拟内存处于高水位,,P2,Pending,,,,,
DRAM,,NTPm Leader 所在的节点的虚拟内存处于高水位,,P2,Pending,,,,,
DRAM,,一个 NTPm Follower 所在的节点的虚拟内存处于高水位,,P2,Pending,,,,,
DRAM,,集群内 NTP Server 所在的节点的虚拟内存处于高水位,,P2,Pending,,,,,
DRAM,,一个非集群内 NTP Server 所在的节点的虚拟内存处于高水位,,P2,Pending,,,,,
DRAM,,一个存储节点的虚拟内存处于高水位,,P2,Pending,,,,,
DRAM,,双活集群的仲裁节点的虚拟内存处于高水位,,P3,Pending,,,,,
NVRAM,亚健康状态（接近 EOL、存储空间高水位、自检返回告警等）,ZBS Metad Leader 所在的主节点的 NVRAM 处于亚健康状态,,P3,Pending,,,,,
NVRAM,,一个 ZBS Metad Follower 所在的主节点的 NVRAM 处于亚健康状态,,P3,Pending,,,,,
NVRAM,,Zookeeper Leader 所在的节点的 NVRAM 处于亚健康状态,,P3,Pending,,,,,
NVRAM,,一个 Zookeeper Follower 所在的节点的 NVRAM 处于亚健康状态,,P3,Pending,,,,,
NVRAM,,ZBS Taskd Leader 所在的节点的 NVRAM 处于亚健康状态,,P3,Pending,,,,,
NVRAM,,一个 ZBS Taskd Follower 所在的节点的 NVRAM 处于亚健康状态,,P3,Pending,,,,,
NVRAM,,ZBS NTPd Leader 所在的节点的 NVRAM 处于亚健康状态,,P3,Pending,,,,,
NVRAM,,一个 ZBS NTPd Follower 所在的节点的 NVRAM 处于亚健康状态,,P3,Pending,,,,,
NVRAM,,Primary MongoDB 所在的节点的 NVRAM 处于亚健康状态,,P3,Pending,,,,,
NVRAM,,一个 Secondary MongoDB 所在的节点的 NVRAM 处于亚健康状态,,P3,Pending,,,,,
NVRAM,,运行 Prometheus 服务的节点的 NVRAM 处于亚健康状态,,P3,Pending,,,,,
NVRAM,,Siren Leader 所在的节点的 NVRAM 处于亚健康状态,,P3,Pending,,,,,
NVRAM,,NTPm Leader 所在的节点的 NVRAM 处于亚健康状态,,P3,Pending,,,,,
NVRAM,,一个 NTPm Follower 所在的节点的 NVRAM 处于亚健康状态,,P3,Pending,,,,,
NVRAM,,集群内 NTP Server 所在的节点的 NVRAM 处于亚健康状态,,P3,Pending,,,,,
