分类,故障模式,故障场景,故障注入手段,优先级,自动化状态,自动化用例路径,SMTX OS 5.1.0 测试,SMTX OS 5.0.6 测试,SMTX OS 5.1.1 测试,SMTX OS 6.0.0 测试
Node,下电（优雅关机）,一个非集群内 NTP Server 所在的节点下电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Node,下电（优雅关机）,一个存储节点下电，等待 3～30 分钟后上电,,P1,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Node,下电（优雅关机）,一个存储节点下电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Node,下电（优雅关机）,（3 副本集群）一个主节点和一个存储节点同时下电，等待 3～30 分钟后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Node,下电（优雅关机）,（3 副本集群）一个主节点和一个存储节点同时下电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Node,下电（优雅关机）,（3 副本集群）两个存储节点同时下电，等待 3～30 分钟后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Node,下电（优雅关机）,（3 副本集群）两个存储节点同时下电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Node,下电（优雅关机）,双活集群的仲裁节点下电，等待 3～30 分钟后上电,,P3,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Node,下电（优雅关机）,双活集群的仲裁节点下电，等待至少 24 小时后上电,,P3,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Node,下电（优雅关机）,随机顺序依次下电+上电所有主节点和双活集群的仲裁节点，每个节点下电和上电时间间隔 3～30 分钟,,P3,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,ZBS Metad Leader 所在的主节点 Power Cycle,IPMI 控制服务器电源,P0,Automated,testcases.fault.node.power.fault_node_reboot,Y,,,Y
Power Supply,断电（整体异常失效）,ZBS Metad Leader 所在的主节点断电，等待 3～30 分钟后上电,,P0,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,ZBS Metad Leader 所在的主节点断电，等待至少 24 小时后上电,,P1,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,（5 主节点集群或双活集群）两个主节点（包括 ZBS Metad Leader 所在的节点）同时 Power Cycle,,P2,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,（5 主节点集群或双活集群）两个主节点（包括 ZBS Metad Leader 所在的节点）同时断电，等待 3～30 分钟后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,（5 主节点集群或双活集群）两个主节点（包括 ZBS Metad Leader 所在的节点）同时断电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,一个 ZBS Metad Follower 所在的主节点 Power Cycle,,P1,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,一个 ZBS Metad Follower 所在的主节点断电，等待 3～30 分钟后上电,,P1,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,一个 ZBS Metad Follower 所在的主节点断电，等待至少 24 小时后上电,,P1,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,（5 主节点集群或双活集群）两个 ZBS Metad Follower 所在的主节点同时 Power Cycle,,P2,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,（5 主节点集群或双活集群）两个 ZBS Metad Follower 所在的主节点同时断电，等待 3～30 分钟后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,（5 主节点集群或双活集群）两个 ZBS Metad Follower 所在的主节点同时断电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,Zookeeper Leader 所在的节点 Power Cycle,,P0,Automated,testcases.fault.node.power.fault_node_reboot,Y,,,Y
Power Supply,断电（整体异常失效）,Zookeeper Leader 所在的节点断电，等待 3～30 分钟后上电,,P0,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,Zookeeper Leader 所在的节点断电，等待至少 24 小时后上电,,P1,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,（5 主节点集群或双活集群）Zookeeper Leader 所在的节点和一个 Zookeeper Follower 所在的节点同时 Power Cycle,,P2,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,（5 主节点集群或双活集群）Zookeeper Leader 所在的节点和一个 Zookeeper Follower 所在的节点同时断电，等待 3～30 分钟后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,（5 主节点集群或双活集群）Zookeeper Leader 所在的节点和一个 Zookeeper Follower 所在的节点同时断电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,一个 Zookeeper Follower 所在的节点 Power Cycle,,P1,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,一个 Zookeeper Follower 所在的节点断电，等待 3～30 分钟后上电,,P1,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,一个 Zookeeper Follower 所在的节点断电，等待至少 24 小时后上电,,P1,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,（5 主节点集群或双活集群）两个 Zookeeper Follower 所在的节点同时 Power Cycle,,P2,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,（5 主节点集群或双活集群）两个 Zookeeper Follower 所在的节点同时断电，等待 3～30 分钟后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,（5 主节点集群或双活集群）两个 Zookeeper Follower 所在的节点同时断电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,ZBS Taskd Leader 所在的节点 Power Cycle,,P1,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,ZBS Taskd Leader 所在的节点断电，等待 3～30 分钟后上电,,P1,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,ZBS Taskd Leader 所在的节点断电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,一个 ZBS Taskd Follower 所在的节点 Power Cycle,,P2,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,一个 ZBS Taskd Follower 所在的节点断电，等待 3～30 分钟后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,一个 ZBS Taskd Follower 所在的节点断电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,ZBS NTPd Leader 所在的节点 Power Cycle,,P1,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,ZBS NTPd Leader 所在的节点断电，等待 3～30 分钟后上电,,P1,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,ZBS NTPd Leader 所在的节点断电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,一个 ZBS NTPd Follower 所在的节点 Power Cycle,,P2,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,一个 ZBS NTPd Follower 所在的节点断电，等待 3～30 分钟后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,一个 ZBS NTPd Follower 所在的节点断电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,Primary MongoDB 所在的节点 Power Cycle,,P1,Automated,testcases.fault.node.power.fault_node_reboot,,,,Y
Power Supply,断电（整体异常失效）,Primary MongoDB 所在的节点断电，等待 3～30 分钟后上电,,P0,Automated,testcases.fault.node.power.fault_node_power_outage,,Y,,
Power Supply,断电（整体异常失效）,Primary MongoDB 所在的节点断电，等待至少 24 小时后上电,,P1,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,（5 主节点集群或双活集群）Primary MongoDB 所在的节点和一个 Secondary MongoDB 所在的节点同时 Power Cycle,,P2,Pending,,,,,
Power Supply,断电（整体异常失效）,（5 主节点集群或双活集群）Primary MongoDB 所在的节点和一个 Secondary MongoDB 所在的节点同时断电，等待 3～30 分钟后上电,,P2,Pending,,,,,
Power Supply,断电（整体异常失效）,（5 主节点集群或双活集群）Primary MongoDB 所在的节点和一个 Secondary MongoDB 所在的节点同时断电，等待至少 24 小时后上电,,P2,Pending,,,,,
Power Supply,断电（整体异常失效）,一个 Secondary MongoDB 所在的节点 Power Cycle,,P1,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,一个 Secondary MongoDB 所在的节点断电，等待 3～30 分钟后上电,,P1,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,一个 Secondary MongoDB 所在的节点断电，等待至少 24 小时后上电,,P1,Automated,testcases.fault.node.power.fault_node_power_outage,,Y,,
Power Supply,断电（整体异常失效）,（5 主节点集群或双活集群）两个 Secondary MongoDB 所在的节点同时 Power Cycle,,P2,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,（5 主节点集群或双活集群）两个 Secondary MongoDB 所在的节点同时断电，等待 3～30 分钟后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,（5 主节点集群或双活集群）两个 Secondary MongoDB 所在的节点同时断电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,运行 Prometheus 服务的节点 Power Cycle,,P1,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,运行 Prometheus 服务的节点断电，等待 3～30 分钟后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,运行 Prometheus 服务的节点断电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,Siren Leader 所在的节点 Power Cycle,,P1,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,Siren Leader 所在的节点断电，等待 3～30 分钟后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,Siren Leader 所在的节点断电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,NTPm Leader 所在的节点 Power Cycle,,P1,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,NTPm Leader 所在的节点断电，等待 3～30 分钟后上电,,P1,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,NTPm Leader 所在的节点断电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,一个 NTPm Follower 所在的节点 Power Cycle,,P2,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,一个 NTPm Follower 所在的节点断电，等待 3～30 分钟后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,一个 NTPm Follower 所在的节点断电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,集群内 NTP Server 所在的节点 Power Cycle,,P1,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,集群内 NTP Server 所在的节点断电，等待 3～30 分钟后上电,,P1,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,集群内 NTP Server 所在的节点断电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,一个非集群内 NTP Server 所在的节点 Power Cycle,,P2,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,一个非集群内 NTP Server 所在的节点断电，等待 3～30 分钟后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,一个非集群内 NTP Server 所在的节点断电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,一个存储节点 Power Cycle,,P1,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,一个存储节点断电，等待 3～30 分钟后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,一个存储节点断电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,（3 副本集群）一个主节点和一个存储节点同时 Power Cycle,,P2,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,（3 副本集群）一个主节点和一个存储节点同时断电，等待 3～30 分钟后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,（3 副本集群）一个主节点和一个存储节点同时断电，等待至少 24 小时后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
Power Supply,断电（整体异常失效）,（3 副本集群）两个存储节点同时 Power Cycle,,P2,Automated,testcases.fault.node.power.fault_node_reboot,,,,
Power Supply,断电（整体异常失效）,（3 副本集群）两个存储节点同时断电，等待 3～30 分钟后上电,,P2,Automated,testcases.fault.node.power.fault_node_power_outage,,,,
